8.222904205322265625e-01,6.390479207038879395e-01,2.930149435997009277e-01,8.080902695655822754e-01,6.272525787353515625e-01,2.822611629962921143e-01,8.020700812339782715e-01,6.235608458518981934e-01,2.782170474529266357e-01,7.933691143989562988e-01,6.122091412544250488e-01,2.673713266849517822e-01,7.337624430656433105e-01,5.800247788429260254e-01,2.519147992134094238e-01,7.636499404907226562e-01,6.066026091575622559e-01,2.755667269229888916e-01,7.803171873092651367e-01,6.219673752784729004e-01,2.899663150310516357e-01,7.299329042434692383e-01,5.821540355682373047e-01,2.589305639266967773e-01,6.977179646492004395e-01,5.676318407058715820e-01,2.508578300476074219e-01,7.213862538337707520e-01,5.794889926910400391e-01,2.570617496967315674e-01,7.168833017349243164e-01,5.850188136100769043e-01,2.690099775791168213e-01,6.567561626434326172e-01,5.441483259201049805e-01,2.352024167776107788e-01,6.088854670524597168e-01,5.146749615669250488e-01,2.183827608823776245e-01,5.812349319458007812e-01,5.012867450714111328e-01,2.134961336851119995e-01,5.817863941192626953e-01,5.015471577644348145e-01,2.142314165830612183e-01,6.361678242683410645e-01,5.305603742599487305e-01,2.273746728897094727e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.134375000000000000e+01,1.265625000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.682812500000000000e+01,2.717187500000000000e+01
8.041993379592895508e-01,6.191487908363342285e-01,2.731465399265289307e-01,8.049958944320678711e-01,6.235147714614868164e-01,2.787838578224182129e-01,8.156881332397460938e-01,6.315876841545104980e-01,2.855239808559417725e-01,8.103879690170288086e-01,6.282635331153869629e-01,2.833487391471862793e-01,7.510437965393066406e-01,5.909009575843811035e-01,2.575980722904205322e-01,7.449618577957153320e-01,5.888789296150207520e-01,2.580727636814117432e-01,7.867052555084228516e-01,6.272370219230651855e-01,2.939950823783874512e-01,7.553632855415344238e-01,5.946387052536010742e-01,2.617797851562500000e-01,7.157784104347229004e-01,5.752758979797363281e-01,2.557445168495178223e-01,7.015169262886047363e-01,5.670803785324096680e-01,2.509190738201141357e-01,6.959574222564697266e-01,5.729018449783325195e-01,2.584251463413238525e-01,6.823230385780334473e-01,5.542435646057128906e-01,2.393077909946441650e-01,6.355862021446228027e-01,5.301463603973388672e-01,2.286155223846435547e-01,6.688122749328613281e-01,5.521593689918518066e-01,2.439645379781723022e-01,6.100492477416992188e-01,5.165441036224365234e-01,2.212166339159011841e-01,5.968139767646789551e-01,5.101100206375122070e-01,2.169427871704101562e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.404687500000000000e+01,9.953125000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.426562500000000000e+01,2.973437500000000000e+01
1.633426994085311890e-01,4.718753993511199951e-01,2.063117176294326782e-01,1.651349961757659912e-01,4.723349511623382568e-01,2.069244533777236938e-01,1.921879947185516357e-01,5.023897290229797363e-01,2.352942079305648804e-01,1.707876026630401611e-01,4.813421368598937988e-01,2.131283581256866455e-01,1.503983587026596069e-01,4.396300911903381348e-01,1.889710724353790283e-01,1.604321151971817017e-01,4.533706903457641602e-01,2.000923603773117065e-01,1.656251847743988037e-01,4.577211737632751465e-01,2.037688791751861572e-01,1.646294444799423218e-01,4.595287144184112549e-01,2.043049931526184082e-01,1.357537209987640381e-01,4.128072559833526611e-01,1.719057857990264893e-01,1.354473531246185303e-01,4.118115603923797607e-01,1.711704879999160767e-01,1.353860497474670410e-01,4.088551104068756104e-01,1.707568913698196411e-01,1.356617957353591919e-01,4.091308414936065674e-01,1.704198867082595825e-01,1.205883175134658813e-01,3.837172687053680420e-01,1.558672189712524414e-01,1.204504519701004028e-01,3.829820752143859863e-01,1.555608510971069336e-01,1.192709207534790039e-01,3.794741630554199219e-01,1.552544385194778442e-01,1.175705790519714355e-01,3.795047402381896973e-01,1.554689109325408936e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.042187500000000000e+01,3.578125000000000000e+00,0.000000000000000000e+00
1.472426503896713257e-01,4.589160382747650146e-01,1.906867474317550659e-01,1.630363762378692627e-01,4.727179408073425293e-01,2.049484997987747192e-01,1.605548411607742310e-01,4.725494086742401123e-01,2.039373815059661865e-01,1.806376576423645020e-01,4.891086220741271973e-01,2.229170352220535278e-01,1.547796726226806641e-01,4.522674679756164551e-01,1.956037580966949463e-01,1.594058722257614136e-01,4.541058540344238281e-01,1.990352869033813477e-01,1.458180546760559082e-01,4.375160336494445801e-01,1.847431659698486328e-01,1.518842875957489014e-01,4.405338764190673828e-01,1.891855299472808838e-01,1.443628966808319092e-01,4.191339910030364990e-01,1.789370924234390259e-01,1.418811976909637451e-01,4.175101816654205322e-01,1.772979795932769775e-01,1.236673370003700256e-01,4.042442440986633301e-01,1.589921116828918457e-01,1.197917684912681580e-01,4.014103114604949951e-01,1.563572883605957031e-01,1.191636994481086731e-01,3.793055415153503418e-01,1.543353497982025146e-01,1.247243657708168030e-01,3.875164687633514404e-01,1.602637171745300293e-01,1.367032676935195923e-01,4.121181368827819824e-01,1.727331876754760742e-01,1.236213594675064087e-01,3.902737796306610107e-01,1.583488285541534424e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.395312500000000000e+01,4.687500000000000000e-02,0.000000000000000000e+00,6.104687500000000000e+01,2.953125000000000000e+00,0.000000000000000000e+00
5.609837174415588379e-01,6.069241166114807129e-01,2.433058619499206543e-01,5.770375728607177734e-01,6.212623715400695801e-01,2.550091743469238281e-01,5.700369477272033691e-01,6.146141290664672852e-01,2.487592101097106934e-01,5.579046607017517090e-01,6.038757562637329102e-01,2.414676547050476074e-01,5.517307519912719727e-01,6.050553917884826660e-01,2.546107769012451172e-01,5.311421751976013184e-01,5.855857729911804199e-01,2.408549487590789795e-01,5.235748887062072754e-01,5.792284011840820312e-01,2.332263737916946411e-01,5.096354484558105469e-01,5.664064884185791016e-01,2.231161594390869141e-01,4.662383198738098145e-01,5.340688228607177734e-01,2.106316536664962769e-01,4.656867980957031250e-01,5.307139754295349121e-01,2.068479061126708984e-01,4.877759516239166260e-01,5.488205552101135254e-01,2.122092992067337036e-01,4.660084843635559082e-01,5.322152376174926758e-01,2.059440910816192627e-01,4.059446156024932861e-01,4.862134456634521484e-01,1.839769631624221802e-01,4.159016311168670654e-01,4.952513277530670166e-01,1.890475451946258545e-01,4.674788415431976318e-01,5.367184281349182129e-01,2.155333906412124634e-01,4.498779773712158203e-01,5.221198797225952148e-01,2.048563361167907715e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.885937500000000000e+01,5.140625000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000000e+00,5.550000000000000000e+01,0.000000000000000000e+00
5.454966425895690918e-01,5.891393423080444336e-01,2.237136363983154297e-01,5.556681752204895020e-01,6.012563109397888184e-01,2.375614643096923828e-01,5.580731630325317383e-01,6.038757562637329102e-01,2.406098246574401855e-01,5.517312884330749512e-01,5.977483391761779785e-01,2.338390946388244629e-01,4.963082671165466309e-01,5.477176308631896973e-01,1.933061778545379639e-01,5.243716835975646973e-01,5.767158269882202148e-01,2.239126563072204590e-01,5.120707750320434570e-01,5.679996013641357422e-01,2.244182378053665161e-01,5.076591372489929199e-01,5.646142363548278809e-01,2.233306318521499634e-01,4.723809063434600830e-01,5.308976769447326660e-01,1.940412074327468872e-01,4.596819579601287842e-01,5.269302725791931152e-01,2.032633572816848755e-01,4.816178977489471436e-01,5.443781018257141113e-01,2.186277210712432861e-01,4.707265198230743408e-01,5.367034673690795898e-01,2.124850302934646606e-01,5.261026620864868164e-01,5.846353173255920410e-01,2.496628761291503906e-01,4.568170905113220215e-01,5.300089120864868164e-01,2.163450866937637329e-01,4.258741140365600586e-01,5.031709671020507812e-01,1.953589022159576416e-01,4.757048785686492920e-01,5.458485484123229980e-01,2.271907031536102295e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.120312500000000000e+01,2.796875000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.750000000000000000e+00,5.925000000000000000e+01,0.000000000000000000e+00
8.359851241111755371e-01,6.545196175575256348e-01,3.479628860950469971e-01,8.397381305694580078e-01,6.556991338729858398e-01,3.496785461902618408e-01,8.380837440490722656e-01,6.511495113372802734e-01,3.432140946388244629e-01,8.395849466323852539e-01,6.610606312751770020e-01,3.549940884113311768e-01,8.162240982055664062e-01,6.531714797019958496e-01,3.518076837062835693e-01,8.046281933784484863e-01,6.420503258705139160e-01,3.424788117408752441e-01,7.876401543617248535e-01,6.290295720100402832e-01,3.317864835262298584e-01,7.638505101203918457e-01,6.182605028152465820e-01,3.262258172035217285e-01,7.101110816001892090e-01,5.908093452453613281e-01,3.107846379280090332e-01,7.428330183029174805e-01,6.083951592445373535e-01,3.215995728969573975e-01,6.852640509605407715e-01,5.755977034568786621e-01,3.002145886421203613e-01,6.855551600456237793e-01,5.754292011260986328e-01,3.007813990116119385e-01,6.100036501884460449e-01,5.318475365638732910e-01,2.708793580532073975e-01,6.114741563796997070e-01,5.327053666114807129e-01,2.721202075481414795e-01,6.327517032623291016e-01,5.380209088325500488e-01,2.706955671310424805e-01,6.532629132270812988e-01,5.540288090705871582e-01,2.831648886203765869e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.496875000000000000e+01,9.031250000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.171875000000000000e+01,3.228125000000000000e+01
8.641101121902465820e-01,6.817867159843444824e-01,3.752915561199188232e-01,8.877618312835693359e-01,6.995561718940734863e-01,3.905341923236846924e-01,8.484236598014831543e-01,6.658400297164916992e-01,3.580578267574310303e-01,8.421890735626220703e-01,6.578131318092346191e-01,3.498470485210418701e-01,7.988838553428649902e-01,6.423873305320739746e-01,3.450527787208557129e-01,8.270393013954162598e-01,6.583188176155090332e-01,3.568325936794281006e-01,7.927104830741882324e-01,6.394461393356323242e-01,3.439340591430664062e-01,8.022998571395874023e-01,6.413610577583312988e-01,3.443323969841003418e-01,7.163459658622741699e-01,5.856927037239074707e-01,3.011337518692016602e-01,7.281725406646728516e-01,5.876687169075012207e-01,2.989890873432159424e-01,7.407643795013427734e-01,6.132664680480957031e-01,3.314034342765808105e-01,6.848045587539672852e-01,5.747705101966857910e-01,3.004443347454071045e-01,6.097126603126525879e-01,5.319854021072387695e-01,2.706189155578613281e-01,6.098198294639587402e-01,5.318168997764587402e-01,2.705117762088775635e-01,6.136953830718994141e-01,5.355240106582641602e-01,2.731311917304992676e-01,6.097277998924255371e-01,5.314798951148986816e-01,2.711398005485534668e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.198437500000000000e+01,1.201562500000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026562500000000000e+01,3.373437500000000000e+01
7.922357320785522461e-01,2.799472808837890625e-01,1.473801881074905396e-01,7.654282450675964355e-01,2.619638442993164062e-01,1.300091445446014404e-01,7.657806277275085449e-01,2.611825168132781982e-01,1.293810606002807617e-01,7.633449435234069824e-01,2.570772469043731689e-01,1.251991838216781616e-01,7.376241087913513184e-01,2.537223398685455322e-01,1.226562261581420898e-01,6.955428123474121094e-01,2.448377013206481934e-01,1.172488927841186523e-01,7.087013721466064453e-01,2.338237613439559937e-01,1.035082414746284485e-01,7.028190493583679199e-01,2.231467962265014648e-01,9.280046075582504272e-02,6.796423196792602539e-01,2.512255012989044189e-01,1.277726441621780396e-01,6.374853849411010742e-01,2.313115298748016357e-01,1.098194122314453125e-01,6.818326711654663086e-01,2.335019856691360474e-01,1.051471680402755737e-01,6.640171408653259277e-01,2.199298143386840820e-01,9.319854527711868286e-02,6.389253139495849609e-01,2.373163253068923950e-01,1.172335520386695862e-01,5.638179183006286621e-01,2.130519002676010132e-01,9.898925572633743286e-02,6.054850816726684570e-01,2.235144823789596558e-01,1.044426634907722473e-01,6.398597955703735352e-01,2.306068837642669678e-01,1.069701910018920898e-01,6.240625000000000000e+01,1.593750000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.168750000000000000e+01,1.231250000000000000e+01
7.665618658065795898e-01,2.610753476619720459e-01,1.297640204429626465e-01,7.699012756347656250e-01,2.640778422355651855e-01,1.329656988382339478e-01,7.676188349723815918e-01,2.632199525833129883e-01,1.314950585365295410e-01,7.658265829086303711e-01,2.615349590778350830e-01,1.297947019338607788e-01,7.172035574913024902e-01,2.533701062202453613e-01,1.248927861452102661e-01,7.867515087127685547e-01,2.924481332302093506e-01,1.617801934480667114e-01,7.428327798843383789e-01,2.622853219509124756e-01,1.324907094240188599e-01,6.985911726951599121e-01,2.251228839159011841e-01,9.569563716650009155e-02,6.553163528442382812e-01,2.381588816642761230e-01,1.168046519160270691e-01,7.202672958374023438e-01,2.650889158248901367e-01,1.380821317434310913e-01,6.445165872573852539e-01,2.234990894794464111e-01,9.964782744646072388e-02,6.542592048645019531e-01,2.109225988388061523e-01,8.442106097936630249e-02,5.699453353881835938e-01,2.168355584144592285e-01,1.043354049324989319e-01,6.671884059906005859e-01,2.591297626495361328e-01,1.372088640928268433e-01,5.744491815567016602e-01,2.168202996253967285e-01,1.026963740587234497e-01,5.659624338150024414e-01,2.068172246217727661e-01,9.214182198047637939e-02,6.204687500000000000e+01,1.953125000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.403125000000000000e+01,1.996875000000000000e+01
